T (K),ΔG (kJ/mol),Exergy Efficiency (%)
280.0,-81.89778763772412,15.749574545716177
282.44897959183675,-80.53811301997243,15.488098657687004
284.8979591836735,-79.17843840222073,15.226622769657835
287.3469387755102,-77.81876378446908,14.965146881628671
289.7959183673469,-76.45908916671739,14.703670993599497
292.2448979591837,-75.09941454896573,14.442195105570333
294.6938775510204,-73.73973993121403,14.18071921754116
297.14285714285717,-72.38006531346234,13.919243329511987
299.59183673469386,-71.02039069571069,13.657767441482823
302.0408163265306,-69.66071607795898,13.396291553453649
304.48979591836735,-68.30104146020729,13.13481566542448
306.9387755102041,-66.9413668424556,12.873339777395307
309.38775510204084,-65.58169222470391,12.611863889366138
311.83673469387753,-64.22201760695225,12.35038800133697
314.2857142857143,-62.86234298920058,12.088912113307803
316.734693877551,-61.50266837144888,11.82743622527863
319.18367346938777,-60.14299375369716,11.565960337249455
321.63265306122446,-58.78331913594554,11.304484449220295
324.0816326530612,-57.42364451819381,11.043008561191117
326.53061224489795,-56.06396990044212,10.781532673161946
328.9795918367347,-54.70429528269046,10.52005678513278
331.42857142857144,-53.344620664938766,10.25858089710361
333.8775510204082,-51.984946047187066,9.997105009074435
336.3265306122449,-50.625271429435415,9.735629121045273
338.7755102040816,-49.26559681168373,9.474153233016104
341.2244897959184,-47.905922193932,9.212677344986922
343.6734693877551,-46.546247576180335,8.951201456957756
346.1224489795918,-45.18657295842869,8.689725568928594
348.57142857142856,-43.826898340677005,8.428249680899425
351.0204081632653,-42.46722372292527,8.166773792870243
353.46938775510205,-41.10754910517363,7.905297904841083
355.9183673469388,-39.74787448742194,7.643822016811912
358.36734693877554,-38.38819986967025,7.382346128782741
360.81632653061223,-37.028525251918566,7.120870240753571
363.265306122449,-35.66885063416687,6.859394352724399
365.7142857142857,-34.30917601641519,6.59791846469523
368.16326530612247,-32.9495013986635,6.336442576666059
370.61224489795916,-31.58982678091186,6.074966688636896
373.0612244897959,-30.23015216316013,5.813490800607718
375.51020408163265,-28.870477545408484,5.552014912578555
377.9591836734694,-27.51080292765676,5.290539024549377
380.40816326530614,-26.151128309905072,5.029063136520206
382.8571428571429,-24.79145369215338,4.767587248491035
385.3061224489796,-23.431779074401735,4.5061113604618726
387.7551020408163,-22.072104456650006,4.244635472432694
390.2040816326531,-20.712429838898363,3.983159584403531
392.6530612244898,-19.352755221146676,3.721683696374361
395.1020408163265,-17.993080603395033,3.4602078083451984
397.55102040816325,-16.6334059856433,3.19873192031602
400.0,-15.273731367891614,2.937256032286849
